"","CPR_205","CPR_206","CPR_207","CPR_209","CPR_210","CPR_211","CPR_212","CPR_214","CPR_216","CPR_217","CPR_218","CPR_219","CPR_220","CPR_221","CPR_222","CPR_223","CPR_224","CPR_225","CPR_226","CPR_228","CPR_230","CPR_231","CPR_232","CPR_235","CPR_236","CPR_237","CPR_238","CPR_239","CPR_240","CPR_241","CPR_243","CPR_245","CPR_246","CPR_250","CPR_251","CPR_252","CPR_253","CPR_254","CPR_255","CPR_256","CPR_257","CPR_258","CPR_259","CPR_260","CPR_261","CPR_262","CPR_263","CPR_264","CPR_265","CPR_266","CPR_267","CPR_268","CPR_269","CPR_270","CPR_271","CPR_272","CPR_273","CPR_274","CPR_276","CPR_277","CPR_278","CPR_279","CPR_280","CPR_282","CPR_283","CPR_284","CPR_285","CPR_288","CPR_290","CPR_291","CPR_292","CPR_293","CPR_294","CPR_295","CPR_319","CPR_320","CPR_321","CPR_322","CPR_323","CPR_324","CPR_325","CPR_326","CPR_327","CPR_328","CPR_329","CPR_330","CPR_331","CPR_332","CPR_334","CPR_335","CPR_336","CPR_337","CPR_338","CPR_339","CPR_340","CPR_341","CPR_342","CPR_343","CPR_344","CPR_345","CPR_346","CPR_347","CPR_348","CPR_349","CPR_350","CPR_351","CPR_352","CPR_353","CPR_354","CPR_355","CPR_356","CPR_357","CPR_359","CPR_361","CPR_362","CPR_363","CPR_365","CPR_366","CPR_367","CPR_368","CPR_369","CPR_371","CPR_372","CPR_373","CPR_374","CPR_375","CPR_376_3","CPR_378","CPR_379","CPR_380","CPR_381","CPR_382","CPR_383","CPR_384","CPR_385","CPR_387","CPR_388","CPR_389","CPR_390","CPR_391","CPR_P106","CPR_P1D7","CPR_P1E1","CPR_P1G3","CPR_P29B","CPR_P2A8","CPR_P2H5","CPR_P62","CPR_P67","CPR_P89","CPR_sperm"
"CPR_356",0.0610994516281904,0.16342833931352,0.152630153679507,0.172449394083,0.167354952271343,0.0869440119152393,0.156590616749035,0.171518516011103,0.105747748967572,0.171535441066956,0.0624196059846997,0.105341547627107,0.116173583372825,0.108980434635434,0.155930539570781,0.0794123620607948,0.0538724527790942,0.100974883217115,0.159163225238643,0.0657030668201205,0.129358201882066,0.0824080969467199,0.0802924649651344,0.156167490352718,0.152579378511949,0.138751607880306,0.151817750998578,0.153747207365784,0.0820695958296662,0.134503418861282,0.113600974883217,0.0564789113804076,0.0605409247850518,0.0909891002640309,0.124568411075757,0.116952135942049,0.120167896554059,0.146943334913005,0.136957551959921,0.129070475932571,0.124686886466725,0.0982160991131271,0.0710344594137161,0.13663597589872,0.0871978877530296,0.155947464626633,0.0836605510798186,0.0934093832509647,0.100077855256922,0.0610317514047796,0.167862703946923,0.128207298084084,0.144235325976576,0.136415950172636,0.0547694807392864,0.116173583372825,0.120895673955724,0.151208448987882,0.0993839279669623,0.0856407826145826,0.0838805768059035,0.0807494414731569,0.0967266941980909,0.0785491842123079,0.100551756820798,0.117206011779839,0.0748256719247174,0.156489066413919,0.0788707602735089,0.156455216302214,0.152274727506601,0.180133369440119,0.183061404102634,0.136195924446551,0.0916830275539909,0.174649651343849,0.0932739828041433,0.14211969399499,0.15107304854106,0.152376277841717,0.14811116376684,0.164257667050301,0.133250964728184,0.107271003994313,0.151563875160788,0.15315483041094,0.104647620337147,0.163343714034256,0.154001083203575,0.0847776047660957,0.166881050707467,0.141578092207704,0.141222666034798,0.179591767652833,0.165797847132896,0.149075891950443,0.142762846117392,0.102921264640173,0.157656895267754,0.13663597589872,0.121860402139327,0.127411820459008,0.160178728589804,0.160043328142983,0.136856001624805,0.158621623451357,0.115344255636044,0.174988152460903,0.0731331663394489,0.0869270868593866,0,0.151056123485207,0.152139327059779,0.155642813621285,0.17106153950308,0.163902240877395,0.0733024168979758,0.0770090041297136,0.162717486967707,0.0711360097488322,0.0647044885248121,0.146300182790603,0.0809525421433891,0.114971904407285,0.112196195247444,0.171721616681335,0.176511407487645,0.167456502606459,0.183366055107982,0.177188409721752,0.170435312436531,0.123925258953355,0.134283393135197,0.109894387651479,0.0730823911718909,0.125414663868391,0.126684043057342,0.138142305869609,0.131829260036558,0.173684923160246,0.167811928779365,0.155727438900548,0.111333017398957,0.0896858709633742,0.0827973732313317,0.17654525759935,0.127462595626566,0.0721345880441406,0.0685972513709295,0.063265858777334,0.180099519328414
"CPR_357",0.173431047322456,0.133318664951594,0.169707535034866,0.178931690474579,0.175563604359894,0.149075891950443,0.166864125651615,0.178068512626092,0.101093358608083,0.185193961140072,0.171806241960598,0.164494617832239,0.133826416627175,0.0949834134452644,0.167456502606459,0.170418387380678,0.170909214000406,0.0947972378308848,0.170587637939205,0.178034662514386,0.165357795680726,0.172737120032496,0.121335725407894,0.154931961275472,0.168878207298084,0.164020716268364,0.168455080901767,0.169199783359285,0.17307562114955,0.166914900819173,0.1655101211834,0.146807934466184,0.161769683839957,0.161955859454336,0.164663868390766,0.165171620066346,0.162666711800149,0.165171620066346,0.163005212917203,0.148415814772189,0.164646943334913,0.168708956739557,0.178356238575587,0.162954437749645,0.158807799065737,0.16872588179541,0.167896554058628,0.112890122537404,0.166440999255298,0.177289960056868,0.179117866088958,0.143930674971227,0.143338298016383,0.165171620066346,0.171433890731839,0.165543971295105,0.162345135738948,0.170587637939205,0.152917879629003,0.169978335928509,0.16872588179541,0.158486223004536,0.166610249813824,0.163969941100806,0.167490352718164,0.0994177780786677,0.128393473698463,0.170621488050911,0.168319680454945,0.169064382912464,0.152325502674159,0.163157538419877,0.150108320357457,0.150734547424006,0.15239320289757,0.161769683839957,0.166779500372351,0.148872791280211,0.155964389682486,0.166305598808476,0.15611671518516,0.154153408706249,0.152697853902918,0.149566718570171,0.152664003791213,0.135163496039537,0.151140748764471,0.136280549725814,0.146977185024711,0.154085708482838,0.150649922144743,0.137329903188681,0.151056123485207,0.135332746598064,0.155355087671789,0.122486629205876,0.137499153747207,0.154830410940356,0.144878478098978,0.148094238710988,0.14804346354343,0.152443978065128,0.150988423261797,0.127564145961682,0.143372148128089,0.173024845981992,0.147112585471532,0.184584659129375,0.112416220973529,0.170723038386027,0.151056123485207,0,0.139022408773949,0.157352244262406,0.160788030600501,0.153865682756753,0.178288538352177,0.157927696161397,0.134232617967639,0.170503012659942,0.171349265452576,0.131998510595085,0.153713357254079,0.156421366190508,0.14646943334913,0.157758445602871,0.182858303432401,0.161008056326586,0.171366190508429,0.169487509308781,0.158807799065737,0.149702119016993,0.105256922347844,0.0987069257328549,0.17793311217927,0.164528467943944,0.137363753300386,0.154779635772798,0.138345406539842,0.162666711800149,0.157978471328955,0.16985986053754,0.155151987001557,0.164850044005145,0.171298490285018,0.172229368356916,0.148432739828041,0.175868255365243,0.17446347572947,0.131592309254621,0.136957551959921
"CPR_359",0.147400311421028,0.0925631304583305,0.158232347166746,0.170638413106763,0.167371877327195,0.124229909958703,0.162937512693792,0.169402884029517,0.157487644709228,0.171958567463273,0.14760341209126,0.154204183873807,0.105460023018076,0.158452372892831,0.161803533951662,0.152410127953422,0.155439712951053,0.157724595491165,0.162328210683095,0.153797982533342,0.152562453456096,0.15378105747749,0.152579378511949,0.137329903188681,0.16072033037709,0.15220702728319,0.158536998172094,0.159687901970077,0.154695010493535,0.151580800216641,0.150649922144743,0.152799404238034,0.152630153679507,0.143609098910026,0.155321237560084,0.153662582086521,0.154068783426985,0.160703405321238,0.157758445602871,0.138802383047864,0.158452372892831,0.155812064179812,0.154864261052061,0.158723173786473,0.14255974544716,0.163479114481078,0.150599146977185,0.150768397535712,0.151242299099587,0.153357931081173,0.169572134588044,0.13776995464085,0.13978403628732,0.153357931081173,0.154847335996209,0.15220702728319,0.153273305801909,0.164257667050301,0.1232651817751,0.153628731974816,0.148957416559475,0.131913885315822,0.151276149211292,0.142542820391307,0.152291652562453,0.159095525015233,0.148974341615327,0.160635705097827,0.143372148128089,0.15813079683163,0.141222666034798,0.153307155913615,0.124822286913547,0.128968925597454,0.119558594543362,0.148703540721684,0.150836097759123,0.136788301401395,0.137042177239185,0.159637126802518,0.13089838196466,0.136923701848216,0.126971769006838,0.132235461377023,0.129849028501794,0.094678762439916,0.137668404305734,0.0970144201475865,0.14369372418929,0.126362466996141,0.137922280143524,0.0859792837316363,0.132743213052603,0.118576941303906,0.131456908807799,0.111045291449462,0.0913276013810846,0.137634554194029,0.144303026199986,0.141053415476271,0.127665696296798,0.133284814839889,0.140833389750186,0.0893473698463205,0.137143727574301,0.164291517162007,0.138480806986663,0.172737120032496,0.151716200663462,0.151191523932029,0.152139327059779,0.139022408773949,0,0.12377293345068,0.129679777943267,0.133894116850586,0.152697853902918,0.132100060930201,0.0933078329158486,0.146334032902309,0.147958838264166,0.0910060253198836,0.126700968113195,0.133978742129849,0.131406133640241,0.135722022882676,0.173211021596371,0.132404711935549,0.143338298016383,0.14734953625347,0.152274727506601,0.123095931216573,0.167981179337892,0.154018008259427,0.153493331527994,0.14811116376684,0.0962020174666576,0.122249678423939,0.108049556563537,0.13196466048338,0.142339719721075,0.160347979148331,0.126379392051994,0.134621894252251,0.152477828176833,0.135535847268296,0.129984428948616,0.154576535102566,0.149922144743078,0.150514521697922,0.115158080021664
"CPR_361",0.147518786811996,0.135806648161939,0.160347979148331,0.17099383927967,0.168708956739557,0.142492045223749,0.166136348249949,0.172127818021799,0.161194231940965,0.174006499221447,0.146672534019362,0.159637126802518,0.13543429693318,0.160229503757362,0.165543971295105,0.155507413174463,0.158266197278451,0.161024981382439,0.163157538419877,0.15655676663733,0.155016586554736,0.15725069392729,0.155338162615937,0.163343714034256,0.163072913140613,0.155270462392526,0.160517229706858,0.162006634621894,0.158300047390156,0.154441134655744,0.155236612280821,0.157047593257058,0.156065940017602,0.145386229774558,0.161566583169724,0.158553923227947,0.158621623451357,0.164748493670029,0.162852887414528,0.138548507210074,0.160534154762711,0.159180150294496,0.157521494820933,0.163377564145962,0.142745921061539,0.166271748696771,0.15308713018753,0.154204183873807,0.155964389682486,0.156387516078803,0.171721616681335,0.133894116850586,0.13272628799675,0.157470719653375,0.157741520547018,0.154593460158419,0.157589195044344,0.163631439983752,0.134283393135197,0.155812064179812,0.153544106695552,0.136669826010426,0.156167490352718,0.13795613025523,0.157453794597522,0.161685058560693,0.153425631304583,0.162717486967707,0.147451086588586,0.161566583169724,0.11551350619457,0.110503689662176,0.150091395301605,0.0928339313519735,0.137143727574301,0.137211427797712,0.155321237560084,0.134977320425157,0.130864531852955,0.165036219619525,0.132607812605782,0.0757734750524677,0.129798253334236,0.134892695145894,0.123739083338975,0.13700832712748,0.116495159434026,0.137279128021122,0.101939611400718,0.142728996005687,0.137566853970618,0.134943470313452,0.139868661566583,0.139716336063909,0.132523187326518,0.131033782411482,0.134401868526166,0.129561302552298,0.145470855053822,0.103699817209397,0.132083135874348,0.137499153747207,0.138277706316431,0.129070475932571,0.132320086656286,0.166000947803128,0.13518042109539,0.176172906370591,0.155828989235664,0.153273305801909,0.155642813621285,0.157352244262406,0.12377293345068,0,0.138565432265926,0.133470990454268,0.157149143592174,0.145860131338433,0.146334032902309,0.143812199580259,0.143304447904678,0.140748764470923,0.142695145893981,0.140630289079954,0.111857694130391,0.134249543023492,0.173972649109742,0.141358066481619,0.129984428948616,0.145538555277232,0.103141290366258,0.153104055243382,0.170062961207772,0.156133640241013,0.15706451831291,0.151851601110284,0.129188951323539,0.100196330647891,0.141544242095999,0.105510798185634,0.10535847268296,0.165408570848284,0.113905625888565,0.139479385281971,0.156962967977794,0.110165188545122,0.100551756820798,0.156624466860741,0.150853022814975,0.154356509376481,0.147129510527385
"CPR_362",0.167710378444249,0.1434398483515,0.168996682689053,0.176596032766908,0.17332949698734,0.153747207365784,0.169504434364633,0.173837248662921,0.173295646875635,0.17818698801706,0.167168776656963,0.1705537878275,0.148618915442421,0.172974070814434,0.169893710649245,0.170316837045562,0.175072777740167,0.172212443301063,0.168996682689053,0.173837248662921,0.164545392999797,0.170672263218469,0.170079886263625,0.136856001624805,0.169216708415138,0.165171620066346,0.16828583034324,0.168624331460294,0.16985986053754,0.165933247579717,0.167371877327195,0.172804820255907,0.173109471261255,0.141104190643829,0.168150429896419,0.167304177103784,0.168184280008124,0.171230790061607,0.170790738609437,0.115852007311624,0.16847200595762,0.169487509308781,0.172601719585675,0.169216708415138,0.168556631236883,0.170215286710446,0.168133504840566,0.167388802383048,0.166847200595762,0.172009342630831,0.172686344864938,0.165493196127547,0.167236476880374,0.167574977997427,0.174141899668269,0.167811928779365,0.166339448920181,0.171569291178661,0.139174734276623,0.170486087604089,0.168150429896419,0.159840227472751,0.168336605510798,0.160821880712206,0.167795003723512,0.172026267686683,0.169487509308781,0.170519937715794,0.154373434432334,0.164731568614176,0.148771240945095,0.137160652630154,0.155964389682486,0.145386229774558,0.158316972446009,0.110080563265859,0.169622909755602,0.111333017398957,0.111316092343105,0.171653916457924,0.105443097962223,0.142508970279602,0.108591158350823,0.130949157132219,0.0996547288606052,0.14237356983278,0.149651343849435,0.139022408773949,0.134249543023492,0.155981314738339,0.110435989438765,0.137499153747207,0.10952203642272,0.118441540857085,0.109995937986595,0.145470855053822,0.136686751066279,0.122368153814908,0.105510798185634,0.150463746530364,0.123942184009207,0.125363888700833,0.122588179540992,0.135214271207095,0.167879629002776,0.170452237492384,0.168844357186379,0.178897840362873,0.17036761221312,0.166661024981382,0.17106153950308,0.160788030600501,0.129679777943267,0.138565432265926,0,0.096185092410805,0.172534019362264,0.15359488186311,0.13152460903121,0.165357795680726,0.165831697244601,0.144556902037777,0.156049014961749,0.16985986053754,0.144675377428746,0.1131778484869,0.176460632320087,0.0941540857084828,0.146824859522036,0.100771782546882,0.147637262202965,0.136703676122131,0.175935955588653,0.168945907521495,0.172550944418117,0.16324216369914,0.137092952406743,0.140528738744838,0.141899668268905,0.140799539638481,0.133538690677679,0.16847200595762,0.149499018346761,0.142339719721075,0.171264640173313,0.148026538487577,0.141662717486968,0.173431047322456,0.160957281159028,0.170181436598741,0.143185972513709
"CPR_363",0.160855730823912,0.147755737593934,0.167388802383048,0.175022002572608,0.173211021596371,0.150345271139395,0.167219551824521,0.175005077516756,0.168099654728861,0.177594611062216,0.158790874009884,0.166373299031887,0.143490623519058,0.166830275539909,0.169639834811455,0.16342833931352,0.167473427662311,0.166813350484057,0.168912057409789,0.166068648026538,0.162023559677747,0.164663868390766,0.163360639090109,0.138599282377632,0.168895132353937,0.161498882946314,0.16576399702119,0.166508699478708,0.165374720736578,0.162463611129917,0.163462189425225,0.165340870624873,0.165002369507819,0.130255229842258,0.165831697244601,0.164003791212511,0.164850044005145,0.164951594340261,0.164883894116851,0.103039740031142,0.16324216369914,0.162565161465033,0.165036219619525,0.167405727438901,0.16525624534561,0.16620404847336,0.162869812470381,0.161448107778756,0.163546814704489,0.165662446686074,0.172026267686683,0.163749915374721,0.167761153611807,0.163563739760341,0.167219551824521,0.163292938866698,0.16463001827906,0.168201205063977,0.133369440119152,0.164308442217859,0.163259088754993,0.150920723038386,0.165002369507819,0.155761289012254,0.164257667050301,0.167473427662311,0.16229436057139,0.164680793446618,0.147552636923702,0.164613093223208,0.135992823776318,0.143744499356848,0.154491909823302,0.137719179473292,0.150040620134046,0.110300588991944,0.162463611129917,0.103293615868932,0.11299167287252,0.166356373976034,0.1081341818428,0.136771376345542,0.115987407758446,0.126125516214204,0.106847877597996,0.130881456908808,0.143642949021732,0.144996953489947,0.131423058696094,0.15315483041094,0.108794259021055,0.133691016180353,0.100873332881999,0.108472682959854,0.0989777266264979,0.133877191794733,0.135620472547559,0.13013675445129,0.106577076704353,0.142221244330106,0.11336402410128,0.120980299234987,0.113634824994922,0.136009748832171,0.167253401936226,0.167388802383048,0.165747071965337,0.176240606594002,0.16324216369914,0.162717486967707,0.163902240877395,0.153865682756753,0.133894116850586,0.133470990454268,0.096185092410805,0,0.166661024981382,0.151716200663462,0.127141019565365,0.155896689459075,0.160229503757362,0.140004062013405,0.150108320357457,0.166830275539909,0.146587908740099,0.105849299302688,0.178034662514386,0.116241283596236,0.147688037370523,0.0964897434161533,0.140241012795342,0.144269176088281,0.172974070814434,0.162599011576738,0.164883894116851,0.159298625685465,0.137380678356239,0.144303026199986,0.140122537404373,0.149617493737729,0.137245277909417,0.166728725204793,0.150023695078194,0.132743213052603,0.165053144675377,0.146621758851804,0.146249407623045,0.166610249813824,0.155998239794191,0.161295782276082,0.144421501590955
"CPR_365",0.0547187055717284,0.165713221853632,0.151530025049083,0.174124974612416,0.166694875093088,0.0861146841784578,0.156201340464424,0.143846049691964,0.144116850585607,0.173549522713425,0.0554634080292465,0.106847877597996,0.112873197481552,0.149380542955792,0.127987272357999,0.0773982804143254,0.0533139259359556,0.140799539638481,0.159010899735969,0.0599316227743552,0.129882878613499,0.0816464694333491,0.109589736646131,0.158181571999188,0.124331460293819,0.142187394218401,0.150480671586216,0.152443978065128,0.0807663665290096,0.135705097826823,0.0883318664951594,0.0805971159704827,0.0656692167084151,0.0929016315753842,0.101296459278316,0.118864667253402,0.0955419402884029,0.149194367341412,0.13890393338298,0.131930810371674,0.125583914426918,0.0963035678017738,0.0643490623519058,0.111163766840431,0.0870117121386501,0.157149143592174,0.0825942725610995,0.123485207501185,0.0787015097149821,0.0539401530025049,0.169978335928509,0.126836368560016,0.146960259968858,0.134604969196398,0.0532970008801029,0.114193351838061,0.0977252724933992,0.15491503621962,0.0995701035813418,0.0845745040958635,0.0670739963441879,0.0788030600500982,0.0758581003317311,0.0787015097149821,0.0784984090447498,0.157707670435312,0.100670232211766,0.157893846049692,0.0711360097488322,0.156539841581477,0.156455216302214,0.182316701645115,0.184635434296933,0.13959786067294,0.0865547356306276,0.17811928779365,0.0935278586419335,0.145047728657505,0.153019429964119,0.15472886060524,0.15063299708889,0.16664409992553,0.133437140342563,0.107660280278925,0.155372012727642,0.156590616749035,0.105646198632455,0.16481619389344,0.156522916525625,0.0856069325028773,0.168928982465642,0.14369372418929,0.142593595558865,0.1841107575655,0.168861282242231,0.152376277841717,0.143389073183942,0.105578498409045,0.159027824791822,0.137431453523797,0.124009884232618,0.126548642610521,0.162937512693792,0.16324216369914,0.138633132489337,0.158469297948683,0.116308983819647,0.176765283325435,0.108117256786947,0.0796323877868797,0.0733024168979758,0.178288538352177,0.152697853902918,0.157149143592174,0.172534019362264,0.166661024981382,0,0.0787522848825401,0.164900819172703,0.0678017737458534,0.0614041026335387,0.149397468011644,0.0803263150768398,0.116512084489879,0.113160923431047,0.172686344864938,0.175512829192336,0.169876785593392,0.184601584185228,0.17855933924582,0.172178593189358,0.126210141493467,0.175631304583305,0.147586487035407,0.0655845914291517,0.127225644844628,0.128156522916526,0.139716336063909,0.133470990454268,0.175631304583305,0.167964254282039,0.156861417642678,0.108472682959854,0.0862162345135739,0.0810540924785052,0.179574842596981,0.125990115767382,0.0666000947803128,0.0622842055378783,0.0908367747613567,0.18316295443775
"CPR_366",0.0640444113465574,0.14091801502945,0.150260645860131,0.170892288944554,0.164613093223208,0.0765520276216912,0.154356509376481,0.168167354952271,0.140816464694333,0.169876785593392,0.0641459616816736,0.104969196398348,0.102295037573624,0.144523051926071,0.153391781192878,0.0840159772527249,0.0680556495836436,0.136619050842868,0.154830410940356,0.0697312301130594,0.125803940153003,0.0840329023085776,0.109843612483921,0.146283257734751,0.150683772256448,0.140613364024101,0.149448243179202,0.151208448987882,0.0830850991808273,0.133758716403764,0.113059373095931,0.0826450477286575,0.0765520276216912,0.0812402680928847,0.12213120303297,0.114548778010967,0.118509241080496,0.145386229774558,0.135231196262948,0.112957822760815,0.125059237695484,0.0995362534696364,0.0755703743822355,0.13518042109539,0.0844221785931894,0.153950308036017,0.0848791551012118,0.122114277977117,0.0995701035813418,0.0661431182722903,0.166339448920181,0.119338568817277,0.135366596709769,0.135231196262948,0.0672263218468621,0.11657978471329,0.11960936971092,0.149955994854783,0.0906844492586825,0.087874889987137,0.0849976304921806,0.0767551282919234,0.0964558933044479,0.0743179202491368,0.100044005145217,0.152139327059779,0.102278112517771,0.154187258817954,0.0774829056935888,0.151682350551757,0.137143727574301,0.167067226321847,0.160957281159028,0.122926680658046,0.0844052535373367,0.159349400853023,0.0927662311285627,0.124754586690136,0.132150836097759,0.148889716336064,0.132506262270666,0.152985579852414,0.120218671721617,0.0929862568546476,0.134435718637872,0.130949157132219,0.0953726897298761,0.142492045223749,0.140934940085302,0.0720838128765825,0.150328346083542,0.121064924514251,0.125482364091801,0.157589195044344,0.151750050775168,0.129205876379392,0.119575519599215,0.0912768262135265,0.142627445670571,0.123366732110216,0.109809762372216,0.112619321643761,0.145690880779907,0.134249543023492,0.128765824927222,0.157233768871437,0.108675783630086,0.173904948886331,0.105696973800014,0.0891950443436463,0.0770090041297136,0.157927696161397,0.132100060930201,0.145860131338433,0.15359488186311,0.151716200663462,0.0787522848825401,0,0.138446956874958,0.068461850924108,0.0654491909823302,0.126531717554668,0.0689019023762778,0.106272425699005,0.101059508496378,0.156421366190508,0.173667998104394,0.152494753232686,0.167118001489405,0.160364904204184,0.155778214068106,0.114074876447092,0.169555209532191,0.141848893101347,0.0800216640714914,0.125380813756685,0.107795680725746,0.124094509511881,0.105324622571254,0.156793717419267,0.149837519463814,0.151936226389547,0.0997901293074267,0.0839313519734615,0.0839821271410196,0.161752758784104,0.117544512896893,0.0753503486561506,0.0669385958973665,0.0896012456841108,0.160364904204184
"CPR_367",0.157199918759732,0.0959650666847201,0.166102498138244,0.171569291178661,0.170773813553585,0.131727709701442,0.167185701712816,0.171315415340871,0.165933247579717,0.173904948886331,0.159129375126938,0.161634283393135,0.122334303703202,0.166051722970686,0.165408570848284,0.161363482499492,0.166728725204793,0.165053144675377,0.166881050707467,0.165662446686074,0.160263353869068,0.164866969060998,0.162277435515537,0.142424345000339,0.164866969060998,0.161295782276082,0.16386839076569,0.165899397468012,0.164663868390766,0.161109606661702,0.16072033037709,0.16324216369914,0.163919165933248,0.149075891950443,0.162920587637939,0.161769683839957,0.163089838196466,0.162649786744296,0.162006634621894,0.139665560896351,0.16412226660348,0.16324216369914,0.164189966826891,0.164596168167355,0.14873739083339,0.16715185160111,0.160940356103175,0.159891002640309,0.162429761018211,0.164173041771038,0.170536862771647,0.138734682824453,0.137600704082323,0.162785187191118,0.166508699478708,0.16298828786135,0.161380407555345,0.165628596574369,0.133470990454268,0.163022137973055,0.160483379595153,0.142627445670571,0.160737255432943,0.149566718570171,0.161922009342631,0.166694875093088,0.160940356103175,0.163394489201814,0.151783900886873,0.163563739760341,0.1251607880306,0.148957416559475,0.104393744499357,0.133487915510121,0.131389208584388,0.141713492654526,0.161245007108523,0.137922280143524,0.13272628799675,0.165205470178052,0.140088687292668,0.135722022882676,0.128579649312843,0.136856001624805,0.136872926680658,0.103564416762575,0.144556902037777,0.103665967097691,0.134164917744229,0.133894116850586,0.131812334980705,0.105832374246835,0.134283393135197,0.119778620269447,0.141256516146503,0.10517229706858,0.112466996141087,0.150412971362805,0.138666982601043,0.138700832712748,0.143287522848825,0.138683907656895,0.143422923295647,0.0972175208178187,0.137871504975966,0.167524202829869,0.141747342766231,0.174175749779974,0.162192810236274,0.16160043328143,0.162717486967707,0.134232617967639,0.0933078329158486,0.146334032902309,0.13152460903121,0.127141019565365,0.164900819172703,0.138446956874958,0,0.155185837113262,0.157081443368763,0.107304854106019,0.132844763387719,0.140901089973597,0.138362331595694,0.1418658181572,0.175631304583305,0.139496310337824,0.137668404305734,0.142085843883285,0.143930674971227,0.132353936767991,0.17219551824521,0.162395910906506,0.164917744228556,0.157098368424616,0.101601110283664,0.132489337214813,0.0987238507887076,0.138616207433485,0.137109877462596,0.163512964592783,0.140714914359217,0.150040620134046,0.162378985850653,0.143710649245143,0.134537268972988,0.164917744228556,0.159891002640309,0.162886737526234,0.115208855189222
"CPR_368",0.0509274930607271,0.159687901970077,0.154136483650396,0.174700426511407,0.168996682689053,0.0782276081511069,0.157792295714576,0.173194096540519,0.145166204048473,0.174158824724122,0.0506566921670841,0.103632116985986,0.107998781395979,0.149651343849435,0.157910771105545,0.0771274795206824,0.0535847268295985,0.140461038521427,0.159552501523255,0.0565127614921129,0.128935075485749,0.078329158486223,0.110503689662176,0.156455216302214,0.154525759935008,0.142390494888633,0.152443978065128,0.155084286778146,0.0767382032360707,0.135535847268296,0.113516349603954,0.0766366529009546,0.0657030668201205,0.0826450477286575,0.124889987136958,0.116325908875499,0.120692573285492,0.147671112314671,0.137685329361587,0.123739083338975,0.124128359623587,0.0949157132218536,0.0640105612348521,0.138413106763252,0.0776690813079683,0.155727438900548,0.0794462121725002,0.125008462527926,0.0976914223816939,0.0523153476406472,0.17099383927967,0.122368153814908,0.138937783494686,0.137482228691355,0.0530939002098707,0.11551350619457,0.122266603479791,0.15403493331528,0.0921907792295715,0.0811556428136213,0.0810540924785052,0.0716606864802654,0.0945772121047999,0.0690880779906574,0.0991469771850247,0.158215422110893,0.10100873332882,0.157115293480468,0.0704251574030194,0.156539841581477,0.139767111231467,0.165120844898788,0.17610520614718,0.124026809288471,0.0814772188748223,0.169318258750254,0.0908875499289148,0.136551350619457,0.145707805835759,0.15334100602532,0.141831968045495,0.149346692844086,0.125990115767382,0.0998747545866901,0.147180285694943,0.150057545189899,0.0886195924446551,0.159400176020581,0.136957551959921,0.0756888497732043,0.160838805768059,0.135637397603412,0.1352481213188,0.173752623383657,0.159146300182791,0.141815042989642,0.133809491571322,0.0942725610994516,0.151140748764471,0.123045156049015,0.114430302619999,0.119981720939679,0.153290230857762,0.154271884097218,0.130576805903459,0.159180150294496,0.107507954776251,0.176359081984971,0.107169453659197,0.0806140410263354,0.0711360097488322,0.170503012659942,0.146334032902309,0.143812199580259,0.165357795680726,0.155896689459075,0.0678017737458534,0.068461850924108,0.155185837113262,0,0.0523322726964999,0.139445535170266,0.0721684381558459,0.107474104664545,0.098808476067971,0.165916322523864,0.177509985782953,0.161380407555345,0.171298490285018,0.172703269920791,0.157487644709228,0.124314535237966,0.175394353801368,0.147011035136416,0.066160043328143,0.126751743280753,0.119524744431657,0.127699546408503,0.121758851804211,0.162531311353327,0.152156252115632,0.157436869541669,0.100382506262271,0.0820865208855189,0.0800724392390495,0.162785187191118,0.115970482702593,0.0651783900886873,0.0574774896757159,0.0890765689526775,0.173651073048541
